Playful Identities: The Ludification of Digital Media Cultures,"In this book, eighteen scholars examine the increasing role of digital media technologies in identity construction through play. It features the most recent insights in play and game studies, media research, and identity studies.",http://www.oapen.org/download?type=document&docid=524070

Gaming Rhythms: Play and Counterplay from the Situated to the Global,"This book is about digital games, the people who play digital games, and how they play them. It demonstrates how useful and generalizable concepts can be developed from understanding digital games as they are played.",https://www.networkcultures.org/_uploads/TOD%236 total def.pdf

Exercises and Problems in Calculus,A set of exercises and problems for a (more or less) standard beginning calculus sequence.,http://www.web.pdx.edu/~erdman/CALCULUS/CALCULUS_pdf.pdf

Calculus in Context: The Five College Calculus Project,"An introductory calculus text, this book is the product of the Five College Calculus Project, a curriculum development project funded by The National Science Foundation",http://www.math.smith.edu/~callahan/cic/book.pdf

Business Processes and Information Technology,"This textbook prepares students to effectively use, manage, and participate in the development of information technology applications in support of common business processes. ",https://www.saylor.org/site/wp-content/uploads/2013/04/BusinessProcesses.pdf

"Compiler Design: Theory, Tools, and Examples",This textbook is a revision of an earlier edition that was written for a Pascal and C++ based curricula.  It is not intended to be strictly an object- oriented approach to compiler design.,http://rdw.rowan.edu/oer/1/

"Networks, Crowds, and Markets: Reasoning About a Highly Connected World (Draft Version)","This introductory undergraduate textbook takes an interdisciplinary look at economics, sociology, computing and information science, and applied mathematics to understand networks and behavior.",http://www.cs.cornell.edu/home/kleinber/networks-book/networks-book.pdf

Graph Theory: Penn State Math 485 Lecture Notes,This is a set of lecture notes for Math 485–Penn State’s undergraduate Graph Theory course. Readers should have taken a course in combinatorial proof and ideally matrix algebra.,http://www.personal.psu.edu/cxg286/Math485.pdf

Introduction to Networking: How the Internet Works,This book demystifies the architecture and protocols of computers as they communicate over the Internet. It was written for everyone - no technical knowledge is required.,http://do1.dr-chuck.net/net-intro/EN_us/net-intro.pdf

The Second Internet: Reinventing Computer Networking with IPv6,"This book helps engineers build a bridge from what they know of IPv4 to the new concepts of IPv6. Includes a series of very detailed labs that can be done with generic PCs and open source software, to create a full featured IPv6 testbed network.",http://www.ipv6forum.com/dl/books/the_second_internet.pdf

Implementing Programming Languages,This book aims to make programming language implementation as easy as possible. It will guide you through all the phases of the design and implementation of a compiler or an interpreter. ,http://www.cse.chalmers.se/edu/year/2012/course/DAT150/lectures/plt-book.pdf

"Compiler Design: Theory, Tools, and Examples (C/C++ Edition)",This textbook is a revision of an earlier edition that was written for a Pascal based curriculum. It is not intended to be strictly an object-oriented approach to compiler design. ,http://elvis.rowan.edu/~bergmann/books/cd/c_cpp/Text/C_CppEd.pdf

"Open Government: Collaboration, Transparency, and Participation in Practice","Through a collection of essays and case studies, leading visionaries and practitioners both inside and outside of government share their ideas on how to achieve and direct this emerging world of online collaboration, transparency, and participation.",https://github.com/oreillymedia/open_government

Probabilistic Models in the Study of Language,This textbook covers the topic of using probabilistic models in scientific work on language ranging from experimental data analysis to corpus work to cognitive modeling.,http://idiom.ucsd.edu/~rlevy/pmsl_textbook/book_draft.pdf

[No longer publicly accessible] Learning Deep Architectures for AI,"This monograph discusses the motivations and principles regarding learning algorithms for deep architectures, in particular those exploiting as building blocks unsupervised learning of single-layer models.",https://yoshuabengio.org/fr/

 Concepts & Applications of Inferential Statistics,"A free, full-length, and interactive statistics textbook. It is a companion site of ""VassarStats: Web Site for Statistical Computation"".",http://vassarstats.net/textbook/

STATSREF: Statistical Analysis Handbook,"This handbook provides a comprehensive guide to statistical concepts, methods and tools, with many examples being provided using a variety of software tools such as R, MATLab and SPSS to clarify the concepts discussed.",http://www.statsref.com/HTML/index.html

The Nature of Code: Simulating Natural Systems with Processing,"This book focuses on a range of programming strategies and techniques behind computer simulations of natural systems, from elementary concepts in mathematics and physics to more advanced algorithms that enable sophisticated visual results.",http://natureofcode.com/book/

"Geospatial Analysis - A Comprehensive Guide to Principles, Techniques, and Software Tools","This book provides a comprehensive guide to concepts, methods and tools related to Geospatial Analysis, with many examples being provided using a variety of software tools such as ArcGIS, Idrisi, Grass, Surfer and many others to clarify the concept.",http://www.spatialanalysisonline.com/index.html

Introduction to Game Theory,"This text grew from the material used to teach a game theory course in the North Carolina State University Mathematics Department. It combines material from the two books by Gintis with Schecter's notes, and adds some new material.",http://www4.ncsu.edu/~schecter/ma_440_fa12/book.pdf

"Designing Business Information Systems: Apps, Websites, and More","This book is designed to help students get a feel for what a career in MIS would be like. Most of this book is a case. Tools are introduced when needed, and only to the extent needed, to get at each part of the case.",http://2012books.lardbucket.org/books/designing-business-information-systems-apps-websites-and-more/index.html
